Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,17001,2022-10-27,0.105389114,0.0047177027,0.0057360138,21,100
Market-Adjusted Model,17003,2022-10-27,0.0399797291,-0.059130862,-0.059673371,21,100
Market-Adjusted Model,17004,2022-10-27,0.101823712,0.000633963,0.0021706119,21,100
Market-Adjusted Model,17005,2022-10-27,0.1442842187,0.0379210219,0.0446311186,21,100
Market-Adjusted Model,17008,2022-10-27,0.1358667638,0.0311244787,0.0362136637,21,100
Market-Adjusted Model,17009,2022-10-27,0.0633987835,-0.031001014,-0.036254317,21,100
Market-Adjusted Model,17010,2022-10-27,0.0029816823,-0.096074534,-0.096671418,21,100
Market-Adjusted Model,17011,2022-10-27,-0.000723954,-0.099658615,-0.100377055,21,100
Market-Adjusted Model,17012,2022-10-27,0.0055638535,-0.082415568,-0.094089247,21,100
Market-Adjusted Model,17015,2022-10-27,0.0368279152,-0.053999449,-0.062825185,21,100
Market-Adjusted Model,17016,2022-10-27,0.1253177839,0.0238980957,0.0256646837,21,100
Market-Adjusted Model,17018,2022-10-27,0.0129402864,-0.08598475,-0.086712814,21,100
Market-Adjusted Model,17019,2022-10-27,-0.07616045,-0.16819552,-0.17581355,21,100
Market-Adjusted Model,17020,2022-10-27,0.1061920721,0.0058091604,0.006538972,21,100
Market-Adjusted Model,17023,2022-10-27,-0.19822173,-0.283311106,-0.29787483,21,100
Market-Adjusted Model,17030,2022-10-27,0.0518439003,-0.04767896,-0.0478092,21,100
Market-Adjusted Model,17031,2022-10-27,0.1032963033,0.0002718079,0.0036432032,21,100
Market-Adjusted Model,17032,2022-10-27,-0.004846569,-0.079812591,-0.104499669,21,100
Market-Adjusted Model,17033,2022-10-27,-0.122262787,-0.205205648,-0.221915887,21,100
Market-Adjusted Model,17034,2022-10-27,0.0703125303,-0.023886836,-0.02934057,21,100
Market-Adjusted Model,17035,2022-10-27,0.2202508731,0.1120586954,0.120597773,21,100
Market-Adjusted Model,17036,2022-10-27,0.1924013066,0.0917374477,0.0927482065,21,100
Market-Adjusted Model,17038,2022-10-27,0.045112791,0.0138230787,-0.054540309,21,100
Market-Adjusted Model,17039,2022-10-27,-0.121225195,-0.21364828,-0.220878295,21,100
Market-Adjusted Model,17041,2022-10-27,-0.2183802,-0.335446129,-0.3180333,21,100
Market-Adjusted Model,17043,2022-10-27,-0.544063067,-0.531616124,-0.643716168,21,100
Market-Adjusted Model,17044,2022-10-27,-0.015151494,-0.103824223,-0.114804595,21,100
Market-Adjusted Model,17045,2022-10-27,0.1148147506,0.1034087822,0.0151616505,21,100
Market-Adjusted Model,17051,2022-10-27,0.1344494418,0.0487005992,0.0347963417,21,100
Market-Adjusted Model,17052,2022-10-27,0.0961066678,-0.005415893,-0.003546432,21,100
Market-Adjusted Model,17053,2022-10-27,0.1361651959,0.0314733861,0.0365120958,21,100
Market-Adjusted Model,17055,2022-10-27,0.0485491501,-0.044320224,-0.05110395,21,100
Market-Adjusted Model,17058,2022-10-27,-0.114130458,-0.189096277,-0.213783558,21,100
Market-Adjusted Model,17059,2022-10-27,0.0584520445,-0.041651021,-0.041201056,21,100
Market-Adjusted Model,17060,2022-10-27,0.1232875732,0.0184907266,0.0236344731,21,100
Market-Adjusted Model,17061,2022-10-27,0.1781369087,0.0692766475,0.0784838086,21,100
Market-Adjusted Model,17062,2022-10-27,0.1507977494,0.0454844598,0.0511446492,21,100
Market-Adjusted Model,17063,2022-10-27,0.0964160287,-0.003858688,-0.003237071,21,100
Market-Adjusted Model,17066,2022-10-27,0.1834513198,0.0723963107,0.0837982197,21,100
Market-Adjusted Model,17067,2022-10-27,0.1587278018,0.0503383155,0.0590747017,21,100
Market-Adjusted Model,17068,2022-10-27,0.1001384427,-0.001127515,0.0004853426,21,100
Market-Adjusted Model,17069,2022-10-27,0.2581011359,0.1354749289,0.1584480358,21,100
Market-Adjusted Model,17070,2022-10-27,0.0021368034,-0.091185105,-0.097516297,21,100
Market-Adjusted Model,17071,2022-10-27,0.2195139078,0.1052883912,0.1198608077,21,100
Market-Adjusted Model,17073,2022-10-27,0.1366238012,0.0420180682,0.0369707011,21,100
Market-Adjusted Model,17074,2022-10-27,0.1886143086,0.078767698,0.0889612085,21,100
Market-Adjusted Model,17075,2022-10-27,0.0095507252,-0.077171885,-0.090102375,21,100
Market-Adjusted Model,17076,2022-10-27,0.1434485144,0.0381719226,0.0437954142,21,100
Market-Adjusted Model,17077,2022-10-27,-0.061420633,-0.151909685,-0.161073733,21,100
Market-Adjusted Model,17078,2022-10-27,0.1388174671,0.0361668324,0.039164367,21,100
Market-Adjusted Model,17081,2022-10-27,0.1381291516,0.0330022874,0.0384760515,21,100
Market-Adjusted Model,17082,2022-10-27,0.0852796612,-0.016196272,-0.014373439,21,100
Market-Adjusted Model,17083,2022-10-27,0.1283156178,0.0248645111,0.0286625177,21,100
Market-Adjusted Model,17084,2022-10-27,0.1169457573,0.0149601694,0.0172926572,21,100
Market-Adjusted Model,17085,2022-10-27,0.1050991254,0.0046842264,0.0054460253,21,100
Market-Adjusted Model,17088,2022-10-27,-0.111111142,-0.204949961,-0.210764242,21,100
Market-Adjusted Model,17089,2022-10-27,0.1191890879,0.0175621514,0.0195359878,21,100
Market-Adjusted Model,17090,2022-10-27,-0.247126473,-0.255218285,-0.346779573,21,100
Market-Adjusted Model,17091,2022-10-27,0.0196078259,-0.017502747,-0.080045274,21,100
Market-Adjusted Model,17092,2022-10-27,-0.070336395,-0.163682171,-0.169989495,21,100
Market-Adjusted Model,17093,2022-10-27,0.1026909818,0.0072486153,0.0030378817,21,100
Market-Adjusted Model,17094,2022-10-27,-0.010869506,-0.095745945,-0.110522606,21,100
Market-Adjusted Model,17095,2022-10-27,-0.091358051,-0.190063119,-0.191011151,21,100
Market-Adjusted Model,17096,2022-10-27,-0.073510704,-0.166495574,-0.173163804,21,100
Market-Adjusted Model,17100,2022-10-27,-0.319148951,-0.438416065,-0.418802051,21,100
Market-Adjusted Model,17103,2022-10-27,0.15434245,0.0555301255,0.0546893499,21,100
Market-Adjusted Model,17104,2022-10-27,-0.218408714,-0.323293622,-0.318061814,21,100
Market-Adjusted Model,17105,2022-10-27,-0.075757566,-0.153580536,-0.175410666,21,100
Market-Adjusted Model,17106,2022-10-27,0.8857695589,0.6651984704,0.7861164587,21,100
Market-Adjusted Model,17107,2022-10-27,-0.216506139,-0.326238647,-0.316159239,21,100
Market-Adjusted Model,17108,2022-10-27,0.273122921,0.1484572412,0.1734698209,21,100
Market-Adjusted Model,17109,2022-10-27,-0.292862477,-0.418474307,-0.392515578,21,100
Market-Adjusted Model,17110,2022-10-27,-0.124943836,-0.187354295,-0.224596936,21,100
Market-Adjusted Model,17112,2022-10-27,-0.006043516,-0.105046091,-0.105696616,21,100
Market-Adjusted Model,17113,2022-10-27,-0.327681156,-0.416398214,-0.427334256,21,100
Market-Adjusted Model,17115,2022-10-27,0.0158102636,-0.05636313,-0.083842837,21,100
Market-Adjusted Model,17116,2022-10-27,-0.230978293,-0.312066819,-0.330631393,21,100
Market-Adjusted Model,17117,2022-10-27,0.0395480745,-0.059625514,-0.060105026,21,100
Market-Adjusted Model,17120,2022-10-27,0.5177581814,0.4500358549,0.4181050813,21,100
Market-Adjusted Model,17121,2022-10-27,0.0748751731,-0.025193595,-0.024777927,21,100
Market-Adjusted Model,17122,2022-10-27,0.0596491526,-0.011804216,-0.040003948,21,100
Market-Adjusted Model,17123,2022-10-27,0.1318143757,0.0293226209,0.0321612756,21,100
Market-Adjusted Model,17124,2022-10-27,0.026674811,-0.072260968,-0.072978289,21,100
Market-Adjusted Model,17125,2022-10-27,-0.03545428,-0.10138908,-0.13510738,21,100
Market-Adjusted Model,17126,2022-10-27,0.0086443518,-0.065299123,-0.091008748,21,100
Market-Adjusted Model,17130,2022-10-27,0.0295698614,-0.054846308,-0.070083239,21,100
Market-Adjusted Model,17131,2022-10-27,0.0214765495,-0.063270017,-0.078176551,21,100
Market-Adjusted Model,17132,2022-10-27,0.1218364315,0.0188289847,0.0221833314,21,100
Market-Adjusted Model,17133,2022-10-27,0.1116891449,0.025588108,0.0120360448,21,100
Market-Adjusted Model,17134,2022-10-27,0.1477626789,0.0580553412,0.0481095788,21,100
Market-Adjusted Model,17135,2022-10-27,-0.143302196,-0.235950879,-0.242955296,21,100
Market-Adjusted Model,17137,2022-10-27,0.0526750732,-0.042671728,-0.046978027,21,100
Market-Adjusted Model,17138,2022-10-27,0.1145806872,0.0126616314,0.0149275871,21,100
Market-Adjusted Model,17139,2022-10-27,-0.191132816,-0.288172624,-0.290785916,21,100
Market-Adjusted Model,17140,2022-10-27,0.1568627864,0.0731017873,0.0572096862,21,100
Market-Adjusted Model,17141,2022-10-27,-0.146960748,-0.242637406,-0.246613848,21,100
Market-Adjusted Model,17142,2022-10-27,0.1219937338,0.0188559383,0.0223406337,21,100
Market-Adjusted Model,17144,2022-10-27,0.028697014,-0.069633817,-0.070956086,21,100
Market-Adjusted Model,17146,2022-10-27,-0.173553742,-0.245042531,-0.273206842,21,100
Market-Adjusted Model,17147,2022-10-27,-0.515902607,-0.741337913,-0.615555707,21,100
Market-Adjusted Model,17148,2022-10-27,0.1071911701,0.0072020676,0.00753807,21,100
Market-Adjusted Model,17150,2022-10-27,-0.125000024,-0.209622038,-0.224653124,21,100
Market-Adjusted Model,17151,2022-10-27,-0.061054251,-0.158979862,-0.160707351,21,100
Market-Adjusted Model,17155,2022-10-27,0.293598209,0.1998531734,0.1939451088,21,100
Market-Adjusted Model,17157,2022-10-27,0.3573866326,0.2189681111,0.2577335324,21,100
Market-Adjusted Model,17178,2022-10-27,-0.142857137,-0.171485849,-0.242510238,21,100
Market-Adjusted Model,17183,2022-10-27,0.0968696008,-0.005542226,-0.002783499,21,100
Market-Adjusted Model,17184,2022-10-27,0.0023091446,-0.096751176,-0.097343956,21,100
Market-Adjusted Model,17190,2022-10-27,0.0046001379,-0.094622796,-0.095052962,21,100
Market-Adjusted Model,17191,2022-10-27,0.0874939607,-0.010109428,-0.012159139,21,100
Market-Adjusted Model,17192,2022-10-27,0.119486481,0.0213592951,0.0198333809,21,100
Market-Adjusted Model,17193,2022-10-27,0.1241521814,0.0256507161,0.0244990813,21,100
Market-Adjusted Model,17200,2022-10-27,0.0362337179,-0.054311657,-0.063419382,21,100
Market-Adjusted Model,17201,2022-10-27,0.416417925,0.2882690276,0.3167648249,21,100
Market-Adjusted Model,17205,2022-10-27,-0.008752185,-0.106146031,-0.108405285,21,100
Market-Adjusted Model,17213,2022-10-27,-0.016764332,-0.115126172,-0.116417432,21,100
Market-Adjusted Model,17214,2022-10-27,-0.011824448,-0.109967876,-0.111477548,21,100
Market-Adjusted Model,17221,2022-10-27,0.2517780801,0.1400439171,0.15212498,21,100
Market-Adjusted Model,17222,2022-10-27,-0.053470404,-0.128864003,-0.153123504,21,100
Market-Adjusted Model,17223,2022-10-27,0.1084044319,0.0096600625,0.0087513318,21,100
Market-Adjusted Model,17226,2022-10-27,0.2683240603,0.1552620567,0.1686709602,21,100
Market-Adjusted Model,17227,2022-10-27,0.2037036574,0.0952492254,0.1040505573,21,100
Market-Adjusted Model,17228,2022-10-27,0.0214827526,-0.077721706,-0.078170347,21,100
Market-Adjusted Model,17229,2022-10-27,0.127635125,0.0236671553,0.0279820249,21,100
Market-Adjusted Model,17230,2022-10-27,-0.06232921,-0.151699819,-0.16198231,21,100
Market-Adjusted Model,17234,2022-10-27,0.3162393431,0.2213960234,0.2165862429,21,100
Market-Adjusted Model,17235,2022-10-27,0.0416324047,-0.05722895,-0.058020695,21,100
Market-Adjusted Model,17236,2022-10-27,0.0382201082,-0.060862126,-0.061432992,21,100
Market-Adjusted Model,17237,2022-10-27,0.0356199881,-0.063626942,-0.064033112,21,100
Market-Adjusted Model,17238,2022-10-27,0.0825515541,-0.016025346,-0.017101546,21,100
Market-Adjusted Model,17243,2022-10-27,0.1480855335,0.0421742223,0.0484324334,21,100
Market-Adjusted Model,17244,2022-10-27,0.1462174938,0.0403905209,0.0465643937,21,100
Market-Adjusted Model,17245,2022-10-27,-0.214121626,-0.250591995,-0.313774727,21,100
Market-Adjusted Model,17246,2022-10-27,0.1721654932,0.0650717931,0.0725123931,21,100
Market-Adjusted Model,17247,2022-10-27,0.0629286806,-0.036454964,-0.036724419,21,100
Market-Adjusted Model,17249,2022-10-27,0.1212222447,0.0231653528,0.0215691445,21,100
Market-Adjusted Model,17250,2022-10-27,0.2614349933,0.1540179409,0.1617818932,21,100
Market-Adjusted Model,17251,2022-10-27,1.3551136715,0.8439364978,1.2554605714,21,100
Market-Adjusted Model,17252,2022-10-27,-0.016949129,-0.082361337,-0.116602229,21,100
Market-Adjusted Model,17253,2022-10-27,0.0886479229,-0.011004121,-0.011005177,21,100
Market-Adjusted Model,17254,2022-10-27,-0.101337059,-0.185654173,-0.200990159,21,100
Market-Adjusted Model,17262,2022-10-27,0.0331125552,-0.035246527,-0.066540545,21,100
Market-Adjusted Model,17263,2022-10-27,-0.201793736,-0.298679093,-0.301446836,21,100
Market-Adjusted Model,17264,2022-10-27,0.0755462211,-0.02450146,-0.024106879,21,100
Market-Adjusted Model,17265,2022-10-27,0.1239230523,0.0206614337,0.0242699522,21,100
Market-Adjusted Model,17266,2022-10-27,0.0490977989,-0.036049767,-0.050555301,21,100
Market-Adjusted Model,17269,2022-10-27,0.0262008479,-0.052534748,-0.073452252,21,100
Market-Adjusted Model,17270,2022-10-27,-0.077669895,-0.15345609,-0.177322996,21,100
Market-Adjusted Model,17271,2022-10-27,-0.088294378,-0.180808912,-0.187947478,21,100
Market-Adjusted Model,17272,2022-10-27,0.3052764229,0.1864250167,0.2056233228,21,100
Market-Adjusted Model,17281,2022-10-27,0.3551539314,0.216302006,0.2555008313,21,100
Market-Adjusted Model,17286,2022-10-27,0.0642857137,-0.027575937,-0.035367386,21,100
Market-Adjusted Model,17287,2022-10-27,0.0951661805,0.0013022874,-0.00448692,21,100
Market-Adjusted Model,17296,2022-10-27,0.1637415516,0.0587613462,0.0640884515,21,100
Market-Adjusted Model,17297,2022-10-27,0.0691883089,-0.028144743,-0.030464791,21,100
Market-Adjusted Model,17298,2022-10-27,0.1329035639,0.0288624174,0.0332504637,21,100
Market-Adjusted Model,17300,2022-10-27,0.08825812,-0.012827746,-0.01139498,21,100
Market-Adjusted Model,17301,2022-10-27,-0.098484843,-0.181817535,-0.198137943,21,100
Market-Adjusted Model,17302,2022-10-27,0.169059898,0.0700804116,0.0694067979,21,100
Market-Adjusted Model,17303,2022-10-27,0.0666887035,-0.032211328,-0.032964397,21,100
Market-Adjusted Model,17307,2022-10-27,0.0663615169,-0.030646554,-0.033291583,21,100
Market-Adjusted Model,17309,2022-10-27,0.8068536079,0.5252052308,0.7072005078,21,100
Market-Adjusted Model,17310,2022-10-27,0.0735089748,-0.025565083,-0.026144125,21,100
Market-Adjusted Model,17313,2022-10-27,-0.072652527,-0.149331147,-0.172305627,21,100
Market-Adjusted Model,17315,2022-10-27,-0.39926292,-0.251993017,-0.49891602,21,100
Market-Adjusted Model,17316,2022-10-27,0.0510949277,-0.031985337,-0.048558172,21,100
Market-Adjusted Model,17317,2022-10-27,-0.090909088,-0.182675043,-0.190562189,21,100
Market-Adjusted Model,17318,2022-10-27,0.0055554866,-0.077998926,-0.094097614,21,100
Market-Adjusted Model,17323,2022-10-27,-0.03946853,-0.129245617,-0.13912163,21,100
Market-Adjusted Model,17324,2022-10-27,-0.084967343,0.270025063,-0.184620443,21,100
Market-Adjusted Model,17325,2022-10-27,-0.178571441,-0.231070365,-0.278224541,21,100
Market-Adjusted Model,17326,2022-10-27,-0.299895342,-0.405538312,-0.399548442,21,100
Market-Adjusted Model,17327,2022-10-27,0.0223641936,-0.071256785,-0.077288907,21,100
Market-Adjusted Model,17328,2022-10-27,0.1406388937,0.0396627066,0.0409857936,21,100
Market-Adjusted Model,17330,2022-10-27,0.0082682318,-0.082102644,-0.091384868,21,100
Market-Adjusted Model,17332,2022-10-27,0.2466718437,0.1322702345,0.1470187436,21,100
Market-Adjusted Model,17341,2022-10-27,-0.098286309,-0.175439014,-0.197939409,21,100
Market-Adjusted Model,17342,2022-10-27,0.1208187699,0.0209997655,0.0211656698,21,100
Market-Adjusted Model,17343,2022-10-27,0.1531638286,0.0663320358,0.0535107285,21,100
Market-Adjusted Model,17344,2022-10-27,0.0222222729,-0.06866385,-0.077430827,21,100
Market-Adjusted Model,17345,2022-10-27,-0.004736813,-0.056494562,-0.104389913,21,100
Market-Adjusted Model,17346,2022-10-27,-0.06244993,-0.082631841,-0.162103031,21,100
Market-Adjusted Model,17349,2022-10-27,0.3544535743,0.2542713861,0.2548004742,21,100
Market-Adjusted Model,17350,2022-10-27,0.1685195492,0.0627943251,0.0688664491,21,100
Market-Adjusted Model,17351,2022-10-27,0.1316872236,0.0704275348,0.0320341235,21,100
Market-Adjusted Model,17353,2022-10-27,0.0955452466,-0.000720641,-0.004107854,21,100
Market-Adjusted Model,17354,2022-10-27,-0.064814861,-0.143058793,-0.164467961,21,100
Market-Adjusted Model,17357,2022-10-27,0.0997442539,0.0145593283,0.0000911537,21,100
Market-Adjusted Model,17358,2022-10-27,-0.040816378,-0.131412573,-0.140469478,21,100
Market-Adjusted Model,17359,2022-10-27,0.0673711659,-0.031858438,-0.032281934,21,100
Market-Adjusted Model,17360,2022-10-27,0.0232558812,-0.069570896,-0.076397219,21,100
Market-Adjusted Model,17361,2022-10-27,0.1500272421,0.0547688072,0.050374142,21,100
Market-Adjusted Model,17362,2022-10-27,0.0221238809,-0.040307994,-0.077529219,21,100
Market-Adjusted Model,17365,2022-10-27,0.1285604356,0.0341781705,0.0289073355,21,100
Market-Adjusted Model,17366,2022-10-27,0.4229667532,0.301187003,0.3233136531,21,100
Market-Adjusted Model,17367,2022-10-27,0.0315638848,-0.038002282,-0.068089215,21,100
Market-Adjusted Model,17368,2022-10-27,0.0071615048,-0.089478112,-0.092491595,21,100
Market-Adjusted Model,17369,2022-10-27,-0.026315756,-0.089102343,-0.125968856,21,100
Market-Adjusted Model,17370,2022-10-27,0.0833332459,-0.000828745,-0.016319854,21,100
Market-Adjusted Model,17372,2022-10-27,-0.0612095,-0.144913028,-0.1608626,21,100
Market-Adjusted Model,17373,2022-10-27,-0.081245241,-0.179907453,-0.180898341,21,100
Market-Adjusted Model,17374,2022-10-27,0.0421642249,-0.033427336,-0.057488875,21,100
Market-Adjusted Model,17375,2022-10-27,0.1239307918,0.0221470741,0.0242776917,21,100
Market-Adjusted Model,17377,2022-10-27,-0.132013232,-0.22600943,-0.231666332,21,100
Market-Adjusted Model,17378,2022-10-27,-0.147157212,-0.240886304,-0.246810312,21,100
Market-Adjusted Model,17379,2022-10-27,0.0571429183,-0.038628851,-0.042510182,21,100
Market-Adjusted Model,17380,2022-10-27,-0.12268523,-0.221531265,-0.22233833,21,100
Market-Adjusted Model,17381,2022-10-27,0.1657280273,0.0683480883,0.0660749272,21,100
Market-Adjusted Model,17382,2022-10-27,0.2262443398,0.1196628078,0.1265912397,21,100
Market-Adjusted Model,17383,2022-10-27,0.1222366784,0.0220836454,0.0225835783,21,100
Market-Adjusted Model,17384,2022-10-27,0.1209090511,0.0197075624,0.021255951,21,100
Market-Adjusted Model,17385,2022-10-27,0.0566765092,-0.04049828,-0.042976591,21,100
Market-Adjusted Model,17389,2022-10-27,0.1027266329,0.004212868,0.0030735328,21,100
Market-Adjusted Model,17390,2022-10-27,0.1266374865,0.0240356631,0.0269843864,21,100
Market-Adjusted Model,17391,2022-10-27,0.1204769099,0.0182688594,0.0208238098,21,100
Market-Adjusted Model,17392,2022-10-27,0.0598434781,-0.037897108,-0.039809622,21,100
Market-Adjusted Model,17393,2022-10-27,-0.016016405,-0.114606193,-0.115669505,21,100
Market-Adjusted Model,17395,2022-10-27,0.1142089457,0.0108405445,0.0145558456,21,100
Market-Adjusted Model,17397,2022-10-27,0.0013044741,-0.097934144,-0.098348626,21,100
Market-Adjusted Model,17406,2022-10-27,0.0894600905,-0.010623597,-0.01019301,21,100
Market-Adjusted Model,17407,2022-10-27,-0.08025614,-0.180958765,-0.17990924,21,100
Market-Adjusted Model,17412,2022-10-27,0.1353543803,0.0313226776,0.0357012802,21,100
Market-Adjusted Model,17415,2022-10-27,0.0588413028,-0.040723184,-0.040811797,21,100
Market-Adjusted Model,17440,2022-10-27,0.0645118618,-0.035445932,-0.035141238,21,100
Market-Adjusted Model,17444,2022-10-27,0.1733479644,0.0731346432,0.0736948642,21,100
Market-Adjusted Model,17445,2022-10-27,0.1015159738,0.0005650813,0.0018628737,21,100
Market-Adjusted Model,17446,2022-10-27,0.1124921821,0.0113347825,0.012839082,21,100
Market-Adjusted Model,17447,2022-10-27,0.1248647066,0.0222976759,0.0252116065,21,100
